N_Scheduler,N_Available_Sched,Time,N_processes,N_products,N_processes*N_products,N_products*N_process / time,N_products*N_processes/ (time*n_process),N_products*N_process/(time*N_Schedulers),N_products*N_processes/(time*N_processes*N_Schedulers)
1,8,6246,2,83001,166002,26.57732949087416,13.28866474543708,26.57732949087416,13.28866474543708
1,8,8294,2,83501,167002,20.135278514588858,10.067639257294429,20.135278514588858,10.067639257294429
1,8,6246,2,84001,168002,26.8975344220301,13.44876721101505,26.8975344220301,13.44876721101505
1,8,6451,2,84501,169002,26.197798790885134,13.098899395442567,26.197798790885134,13.098899395442567
1,8,9420,2,85001,170002,18.046921443736732,9.023460721868366,18.046921443736732,9.023460721868366
1,8,9420,2,85501,171002,18.15307855626327,9.076539278131635,18.15307855626327,9.076539278131635
1,8,8806,2,86001,172002,19.53236429707018,9.76618214853509,19.53236429707018,9.76618214853509
1,8,8908,2,86501,173002,19.42096991468343,9.710484957341714,19.42096991468343,9.710484957341714
1,8,5836,2,87001,174002,29.81528444139822,14.90764222069911,29.81528444139822,14.90764222069911
1,8,8294,2,87501,175002,21.09983120327948,10.54991560163974,21.09983120327948,10.54991560163974
1,8,6348,2,88001,176002,27.72558286074354,13.86279143037177,27.72558286074354,13.86279143037177
1,8,11264,2,88501,177002,15.713955965909092,7.856977982954546,15.713955965909092,7.856977982954546
1,8,7065,2,89001,178002,25.194904458598725,12.597452229299362,25.194904458598725,12.597452229299362
1,8,6041,2,89501,179002,29.631186889587816,14.815593444793908,29.631186889587816,14.815593444793908
1,8,6144,2,90001,180002,29.297200520833332,14.648600260416666,29.297200520833332,14.648600260416666
1,8,10956,2,90501,181002,16.52081051478642,8.26040525739321,16.52081051478642,8.26040525739321
1,8,7475,2,91001,182002,24.34809364548495,12.174046822742476,24.34809364548495,12.174046822742476
1,8,7884,2,91501,183002,23.21182141045155,11.605910705225774,23.21182141045155,11.605910705225774
1,8,7475,2,92001,184002,24.615652173913045,12.307826086956522,24.615652173913045,12.307826086956522
1,8,9932,2,92501,185002,18.626862666129682,9.313431333064841,18.626862666129682,9.313431333064841
1,8,8192,2,93001,186002,22.705322265625,11.3526611328125,22.705322265625,11.3526611328125
1,8,9011,2,93501,187002,20.752635667517477,10.376317833758739,20.752635667517477,10.376317833758739
1,8,7270,2,94001,188002,25.85997248968363,12.929986244841816,25.85997248968363,12.929986244841816
1,8,8192,2,94501,189002,23.071533203125,11.5357666015625,23.071533203125,11.5357666015625
1,8,7782,2,95001,190002,24.415574402467232,12.207787201233616,24.415574402467232,12.207787201233616
1,8,8089,2,95501,191002,23.6125602670293,11.80628013351465,23.6125602670293,11.80628013351465
1,8,6348,2,96001,192002,30.246061751732828,15.123030875866414,30.246061751732828,15.123030875866414
1,8,12185,2,96501,193002,15.839310627821092,7.919655313910546,15.839310627821092,7.919655313910546
1,8,7884,2,97001,194002,24.607052257737188,12.303526128868594,24.607052257737188,12.303526128868594
1,8,8704,2,97501,195002,22.403722426470587,11.201861213235293,22.403722426470587,11.201861213235293
1,8,6963,2,98001,196002,28.149073675140027,14.074536837570014,28.149073675140027,14.074536837570014
1,8,9728,2,98501,197002,20.251027960526315,10.125513980263158,20.251027960526315,10.125513980263158
1,8,9216,2,99001,198002,21.48459201388889,10.742296006944445,21.48459201388889,10.742296006944445
1,8,7884,2,99501,199002,25.24124809741248,12.62062404870624,25.24124809741248,12.62062404870624
1,8,7168,2,100001,200002,27.902064732142858,13.951032366071429,27.902064732142858,13.951032366071429
1,8,9216,2,100501,201002,21.81011284722222,10.90505642361111,21.81011284722222,10.90505642361111
1,8,7372,2,101001,202002,27.40124796527401,13.700623982637005,27.40124796527401,13.700623982637005
1,8,9216,2,101501,203002,22.02712673611111,11.013563368055555,22.02712673611111,11.013563368055555
1,8,6963,2,102001,204002,29.298003734022693,14.649001867011346,29.298003734022693,14.649001867011346
1,8,10956,2,102501,205002,18.711391018619935,9.355695509309967,18.711391018619935,9.355695509309967
1,8,6656,2,103001,206002,30.94981971153846,15.47490985576923,30.94981971153846,15.47490985576923
1,8,6963,2,103501,207002,29.728852506103692,14.864426253051846,29.728852506103692,14.864426253051846
1,8,9011,2,104001,208002,23.083120630340694,11.541560315170347,23.083120630340694,11.541560315170347
